12000	410868.0671	6093.964398
500	393578.0907	9718.576235
480	394258.0678	7455.000905
460	396183.7143	9820.459681
440	395848.1354	2975.3422
420	399388.4151	7890.884684
400	394310.4579	6019.26973
380	391651.9244	8226.090456
360	388933.1446	7151.417739
340	393536.2394	11716.1599
320	385166.8298	11170.87332
300	391795.6841	12271.94421
280	393802.6416	5670.137656
260	391534.9523	10759.32004
240	395049.0653	7474.150376
220	390906.5938	3977.740424
200	377444.4954	10241.85117
180	363572.048	8183.887256
160	347153.7285	7506.46099
140	304810.2533	6573.124782
120	201957.4594	6310.768691
100	178523.9289	8046.416947
80	274342.6819	4741.627486
60	334651.9841	8645.15991
40	353529.9841	7000.934185
20	371896.5333	6715.908072
0	376082.9738	4800.658093
-20	379006.0546	4823.805901
-40	380783.4183	7027.782078
-60	378558.4005	8199.227545
-80	383505.8826	5084.947259
-100	391733.3725	7694.784563
-120	388331.7085	9839.399841
-140	387743.9337	5309.433807
-160	388872.8791	5667.113139
-180	389733.6058	7644.440503
-200	388140.1304	4547.718169
-220	382619.463	12449.07678
-240	391110.4112	9804.505208
-260	386512.662	8858.724173
-280	383977.9428	9360.964798
-300	391630.983	9613.463309
-320	390285.3501	5852.043055
-340	387738.4237	3655.161495
-360	389241.9749	6465.1749
-380	392965.6699	7396.115789
-400	391374.4511	6750.306561
-420	382061.4007	8304.432597
-440	387163.9135	5053.61942
-460	385349.8098	6445.057285
-480	384868.5813	4609.827105
-500	384167.3242	6035.716173
-520	380437.4965	9048.134945
-540	380802.5323	10066.98518
-560	382151.2896	6185.836976
-580	378966.9461	10249.77441
-600	381005.1281	5416.947766
-620	373137.7059	7108.689678
-640	365610.632	6393.187274
-660	351367.2167	4103.675111
-680	313193.3926	9577.646513
-700	237819.6801	7453.758766
-720	78233.10603	7976.377249
-740	50677.02959	7626.85363
-760	225136.5379	4127.702164
-780	313058.262	7752.448875
-800	353604.7263	8494.86536
-820	373006.5161	7061.883865
-840	375603.6367	8972.075957
-860	378840.8727	9688.485046
-880	388547.9307	8049.851676
-900	388160.5919	4541.807423
-920	391580.9728	5306.394226
-940	393200.9479	8481.670342
-960	398144.8579	5279.877635
-980	387683.2021	9342.252439
-1000	393964.2197	6816.229211
-1020	391024.2715	5187.378475
-1040	393786.829	6170.682199
-1060	395753.4466	6261.581772
-1080	390439.0204	7511.461899
-1100	393760.9459	7792.257047
-1120	391255.4966	7181.909394
-1140	395737.6621	5477.772012
-1160	387743.2662	8024.311835
-1180	395524.5808	5638.945618
-1200	394039.9994	9290.754133
-1220	391281.2561	11131.86797
