,kAB,kBA,kex,pA,pB,R2A,R2B,R1,sigma,CS_A,CS_B,deltaomega
838,42.03375077021991,101.74518163629037,143.77893240651028,0.7076501399288688,0.2923498600711312,17.38122837327397,30.19730599507933,2.0,-0.43219432565060845,-732.36,108.07857206903478,840.4385720690348
839,40.340337765141754,94.2580311830812,134.59836894822297,0.7002910356167852,0.29970896438321476,19.732970321011376,36.73875663658313,2.0,-0.4358953985064523,-732.36,107.82171371582169,840.1817137158217
840,37.533486929834275,81.7980265198804,119.33151344971466,0.6854687764799817,0.31453122352001833,21.531303873825408,38.63457561480571,2.0,-0.44621172172987306,-732.36,107.53943806638874,839.8994380663887
841,43.23143720727985,102.87127927258278,146.10271647986264,0.7041024407425138,0.2958975592574862,15.45983828735647,25.50268390381531,2.0,-0.4654279317941439,-732.36,108.53565453716557,840.8956545371656
842,41.796609312399696,97.18924307675464,138.98585238915433,0.6992743607070812,0.3007256392929189,19.43853417200428,21.17958790868084,2.0,-0.45221677362782725,-732.36,108.40223211218076,840.7622321121808
843,42.29252912181053,99.18665997342671,141.47918909523725,0.7010689035449507,0.29893109645504934,17.99051232568744,31.159047902549805,2.0,-0.45780451762652347,-732.36,107.40468739311738,839.7646873931174
844,41.824467321310465,100.60967923754161,142.4341465588521,0.7063592661466953,0.2936407338533046,17.92358078885747,25.29899057058379,2.0,-0.4484146360251323,-732.36,107.84024833312856,840.2002483331286
845,39.98093879938791,90.79320988524877,130.77414868463669,0.6942749067646207,0.30572509323537933,20.42284992280125,33.726178576716,2.0,-0.4563690844547071,-732.36,107.67573466486178,840.0357346648618
846,39.403602972965814,90.30947360456456,129.7130765775304,0.6962248987332127,0.3037751012667872,22.385821371974725,33.71079913908659,2.0,-0.4416328521443803,-732.36,107.58165046797932,839.9416504679793
847,41.08442761329632,96.36847773699547,137.4529053502918,0.7011017882190651,0.29889821178093495,20.021410115554612,30.564856562014405,2.0,-0.44108801944014675,-732.36,107.77371885382198,840.133718853822
848,42.19892576783575,99.71582178827381,141.91474755610957,0.702645944170451,0.29735405582954894,18.817757907629566,26.993743976437855,2.0,-0.4344346575772618,-732.36,107.89119966236201,840.2511996623621
849,41.511153143339335,97.53300155401911,139.04415469735844,0.7014534466861126,0.29854655331388746,18.694358358968774,29.29092219017437,2.0,-0.44433582240142194,-732.36,108.16011868449894,840.5201186844989
850,38.99890690690194,87.94724813716967,126.9461550440716,0.6927917439219583,0.3072082560780417,21.13534991251687,34.06373809048757,2.0,-0.45314295306452623,-732.36,107.96046399360908,840.3204639936091
851,42.32886450351375,100.27907590534635,142.6079404088601,0.7031801708785923,0.29681982912140775,18.976675926041345,29.5054261491534,2.0,-0.4498609878194305,-732.36,108.12223334734092,840.482233347341
852,44.00017410139857,105.72132986094313,149.7215039623417,0.7061198763240744,0.29388012367592564,14.208624117503799,19.071695809994182,2.0,-0.457028698567346,-732.36,107.18316062947399,839.543160629474
853,42.00752483153624,98.93085628221583,140.93838111375206,0.701944037532035,0.29805596246796506,19.64461725750124,31.165994905284098,2.0,-0.4421753962273933,-732.36,108.39292400085901,840.752924000859
854,38.12349784780537,85.640542582392,123.76404043019737,0.6919662794193687,0.3080337205806313,23.918229086048264,41.499067840751685,2.0,-0.44857449541336775,-732.36,107.302544782774,839.662544782774
855,39.89709039873251,90.0274534981101,129.9245438968426,0.6929210663197712,0.3070789336802288,21.48448686722803,34.58547610334769,2.0,-0.4469333347157264,-732.36,108.31287205890996,840.67287205891
856,45.45426892013356,107.60136156840528,153.05563048853884,0.7030212558986043,0.29697874410139574,12.266513705965107,19.241882777149545,2.0,-0.45126685850183207,-732.36,107.91628459149791,840.2762845914979
857,43.04871723158883,102.22454916732639,145.2732663989152,0.703670755819735,0.296329244180265,17.452223624701617,23.946576515464542,2.0,-0.44994775280856625,-732.36,107.79931344243901,840.159313442439
858,40.98084290972541,96.93331976314366,137.91416267286905,0.7028525416426482,0.2971474583573519,18.242503852341578,25.870056060428222,2.0,-0.45244338309111826,-732.36,108.39361508099306,840.7536150809931
859,37.38607597906666,86.38676771714934,123.772843696216,0.6979460529255851,0.30205394707441496,23.842839475833674,39.09194505108507,2.0,-0.46912952727410384,-732.36,107.65661838703569,840.0166183870357
860,36.037631694685174,76.76542748801809,112.80305918270327,0.6805261137792704,0.31947388622072964,23.995637981319604,45.9351506484345,2.0,-0.4461403750544879,-732.36,107.03115726889243,839.3911572688925
861,40.56910646389407,91.52997273814948,132.09907920204355,0.6928888020343864,0.30711119796561365,18.79364056086494,32.129355218596025,2.0,-0.45827548965493553,-732.36,107.70102326599229,840.0610232659923
862,38.480793704858925,87.61611470608388,126.0969084109428,0.694831584772466,0.3051684152275341,21.155935633416686,35.70632480651146,2.0,-0.4527597276596182,-732.36,107.76123988799382,840.1212398879939
863,40.00450067364688,93.04668232039612,133.051182994043,0.6993299888552065,0.30067001114479364,19.475458981143653,33.25972764708649,2.0,-0.43525014405901447,-732.36,108.48578026415252,840.8457802641525
864,39.42711141047159,93.6031082636809,133.03021967415248,0.7036228948050651,0.29637710519493493,20.65601493638231,29.855374592555393,2.0,-0.4488943282395198,-732.36,108.20182486957498,840.561824869575
865,39.74414660338946,92.33406250073821,132.07820910412767,0.6990862696203277,0.30091373037967234,23.627875088902787,32.84934658256453,2.0,-0.44261302822641213,-732.36,107.41921736553148,839.7792173655315
