,kAB,kBA,kex,pA,pB,offsetA,offsetB,deltaomega,R2A,R2B,R1A,R1B,M0
0,50.50539903384162,129.51658069042404,180.02197972426566,0.7194487078122391,0.28055129218776087,0.0,827.7898671183966,827.7898671183966,9.985879282613663,9.985879282613663,2.0,2.0,2149341.2450552825
1,0.37524264270223767,10.602112239561835,10.72493838468983,0.015874573773026215,0.015874573773026215,0.0,8.714958160001048,8.714958160001048,0.37794722281575,0.37794722281575,0.0,0.0,49431.02247860783
