14000	434765.6995	8307.138663
320	294546.4974	8399.709862
310	289932.907	10952.26565
300	281925.843	12525.71881
290	299148.8329	5878.573153
280	292236.0775	12188.53574
270	291841.8421	10843.18763
260	289201.5095	10624.88773
250	280617.4568	13251.17393
240	289718.4	12033.66882
230	287918.5808	9934.351481
220	298176.802	8493.728208
210	289153.9613	9820.164446
200	292838.1593	8582.450328
190	291375.3494	10959.09828
180	286946.2755	8669.755575
170	289453.7601	9803.370915
160	284461.7027	16010.04459
150	289353.0908	9375.21803
140	280634.5412	8735.495852
130	276567.3216	10225.24891
120	267497.7996	13481.32658
110	246117.3067	4342.489381
100	197170.7702	8948.234006
90	75468.32009	7679.139751
80	17367.71699	12408.20519
70	152482.7901	9544.091349
60	227192.0883	11369.90624
50	257337.7404	10025.07352
40	271169.6475	11828.56182
30	276049.0635	8974.996572
20	279134.3224	8694.062516
10	288203.911	7530.784907
0	285730.9225	9737.098649
-10	285374.7768	10475.35911
-20	285595.2825	10669.27707
-30	290378.8693	6142.379521
-40	283506.6443	5503.483828
-50	292178.258	10067.39363
-60	286117.3043	6423.501003
-70	287513.2646	8522.635482
-80	288522.1696	7580.065988
-90	294905.0241	10446.72335
-100	296512.4154	11667.897
-110	290196.5104	13525.30545
-120	292200.1596	7827.817588
-130	283404.137	8151.27072
-140	291228.0464	10005.26524
-150	289695.4914	9788.101933
-160	293951.8274	13632.01209
-170	284249.5134	11350.25925
-180	283488.0594	10119.27139
-190	287826.7811	8813.055014
-200	292027.1715	12113.93506
-210	289710.8628	8210.338823
-220	298314.7634	12387.50935
-230	288634.775	8771.49508
-240	297416.5589	9394.032675
-250	294859.0151	8307.876
-260	288869.0045	10192.32234
-270	287995.8824	7562.160982
-280	286783.5361	4977.595177
-290	295725.0373	9956.889929
-300	294482.4552	11270.03694
-310	293024.3062	12229.58263
-320	285982.1933	10476.83861
-330	288105.4885	14529.15479
-340	285479.2767	8342.906562
-350	292519.3445	14642.84217
-360	287778.3929	7180.949351
-370	292396.3478	10378.43556
-380	287468.7491	11626.53834
-390	294740.0439	5404.400202
-400	292758.1176	8438.452321
-410	291427.5691	6429.951331
-420	284994.6841	9061.632258
-430	284034.2976	8230.397388
-440	273919.5215	8293.402703
-450	273497.6914	10507.98561
-460	254099.8902	10920.15604
-470	213268.0907	7880.377285
-480	224645.9849	13377.33127
-490	266312.7432	8849.610817
-500	278234.493	6281.542142
-510	287555.0462	10742.30599
-520	286784.1697	9341.024363
-530	283137.5128	12145.07065
-540	290479.8901	15355.6275
-550	288778.3206	9317.570142
-560	286865.2352	7574.606362
-570	286509.9426	11899.6337
-580	294120.8394	9864.193878
-590	293346.4121	13158.11218
-600	289381.5999	8478.332017
-610	284361.9941	6335.093663
-620	291731.3324	15679.57641
-630	293833.3422	7415.081743
-640	288477.295	11330.64352
-650	295401.5226	11858.2019
-660	288242.1237	8301.602493
-670	291946.4966	8538.604794
-680	293777.5581	11887.941
-690	288543.7845	8075.756958
-700	287957.1438	13279.96605
-710	292231.4482	8734.477897
-720	290498.9626	13489.01065
