14000	432079.8137	7494.922079
320	287983.372	8796.084403
300	292457.2897	11487.95495
280	282458.617	9228.853305
260	280493.1833	6848.220185
240	277468.5276	12153.13331
220	272979.4122	8558.203155
200	275414.1595	8050.663343
180	264659.8558	5648.908299
160	246624.9866	6269.206954
140	213378.7237	8015.604489
120	161912.9303	11088.78652
100	36777.775	9759.406551
80	-16618.48856	12060.65757
60	73324.35605	10392.31036
40	180497.4417	9303.554431
20	222827.7653	10456.28723
0	250083.3395	11440.53454
-20	260918.3561	10795.33092
-40	272659.8835	7261.512026
-60	279176.8993	8859.590734
-80	275668.2364	17405.63353
-100	278352.559	10152.49504
-120	282220.9174	6632.855109
-140	285177.9515	10285.90027
-160	284683.4021	9851.257289
-180	284003.0297	11019.14342
-200	282057.7989	7625.176294
-220	289105.1115	10149.23171
-240	287840.7029	9444.586624
-260	284112.5863	8716.98282
-280	286650.0098	5782.512149
-300	283009.6348	14651.72639
-320	281184.6021	10195.9558
-340	280153.2941	7445.960789
-360	277491.5908	10445.58292
-380	274953.9435	8099.659642
-400	273669.33	6523.916211
-420	258860.2601	8126.582962
-440	237865.8185	8502.404256
-460	176852.543	9737.620508
-480	165785.0244	10460.46151
-500	225239.7125	11634.62277
-520	258140.9195	7798.809282
-540	276346.3232	11050.95947
-560	280947.8778	4256.909563
-580	287682.0961	10855.10879
-600	281355.1668	13076.94777
-620	288299.4498	6988.790487
-640	287933.0494	8357.685204
-660	296685.9736	7952.034381
-680	291298.3326	8192.884291
-700	292004.7001	8235.354202
-720	293524.7758	14486.50474
