14000	432079.8137	7494.922079
320	340262.7052	8106.296431
300	337726.2446	8826.589208
280	337174.514	9262.518393
260	335675.1883	10924.21166
240	332211.6721	9400.129032
220	330161.4065	12929.0847
200	326885.828	10651.30871
180	317572.6081	8329.479137
160	301578.1109	15751.25972
140	259193.0103	9188.260237
120	196608.0649	7536.654209
100	62281.46201	13233.79095
80	-12546.67905	8869.582574
60	93550.78319	10830.01722
40	212343.2059	11352.68775
20	269196.626	11194.86261
0	298127.4791	8583.549882
-20	319592.8926	7549.21517
-40	326856.1069	10007.521
-60	327568.9715	9049.871954
-80	331155.8654	8429.483571
-100	332695.5307	10822.9252
-120	333910.1159	12622.23513
-140	330183.5782	9116.462479
-160	334987.9114	7857.131314
-180	340557.6626	9267.4645
-200	337081.3403	13416.37756
-220	340395.0751	9417.796192
-240	341273.6563	10715.09689
-260	343574.6403	7281.78455
-280	340322.1617	9946.315751
-300	341353.3706	13542.15774
-320	342160.9021	10764.12676
-340	337930.7838	9285.127433
-360	337052.039	7314.5009
-380	333187.7847	10916.85319
-400	326070.2809	8701.899109
-420	314658.8423	10851.81626
-440	277680.8345	7460.419323
-460	220055.2417	9589.91527
-480	201034.4714	9711.890748
-500	267712.0083	11852.41065
-520	309778.0548	4812.845814
-540	321077.2095	13523.61304
-560	332478.9913	8976.628098
-580	333801.4662	7188.053585
-600	342184.5989	12479.50815
-620	340854.2546	8125.536729
-640	339465.2146	6744.910839
-660	341043.0856	9162.464154
-680	345012.2925	9797.634452
-700	342541.1833	14204.24009
-720	345410.4156	7827.905506
