,kAB,kBA,kex,pA,pB,R2A,R2B,R1,sigma,CS_A,CS_B,deltaomega
31,4.698416309792928,12.555546155675632,17.25396246546856,0.7276905917005346,0.27230940829946537,25.28757108900315,34.74158314081577,2.7548,-1.5494499256648022,82.7,-473.5978685267423,556.2978685267423
32,4.690270737124386,11.848415114808454,16.53868585193284,0.7164060809235188,0.2835939190764812,27.658446751018726,30.433922679402908,2.7548,-1.5412205466922049,82.7,-473.45408035734783,556.1540803573479
33,4.507084710022744,9.48637473118666,13.993459441209403,0.6779149052485328,0.3220850947514672,28.4266851497946,33.08998482923727,2.7548,-1.5446288666124168,82.7,-473.0487636523519,555.748763652352
34,5.053544610054139,15.035818959930737,20.089363569984876,0.7484467543011397,0.25155324569886034,26.686510155948636,26.928461595319103,2.7548,-1.5575867401781525,82.7,-473.8667604851973,556.5667604851973
35,4.584394336516827,11.344733537359954,15.92912787387678,0.712200544008748,0.2877994559912521,26.334249099253558,29.432849788659947,2.7548,-1.5565673392877188,82.7,-473.6383912639825,556.3383912639825
36,4.750597963448424,11.396416231771717,16.14701419522014,0.7057909341000826,0.2942090658999174,27.024896427728113,35.26950839443158,2.7548,-1.5493361127557777,82.7,-473.61415716401547,556.3141571640155
37,4.570954304080298,10.023734237215448,14.594688541295746,0.6868069989197263,0.3131930010802738,27.107558086690496,38.59095391519498,2.7548,-1.5379954471064385,82.7,-473.3504600902697,556.0504600902697
38,4.739916579980698,12.326050822622513,17.06596740260321,0.7222591331530565,0.2777408668469436,26.561529260914043,32.869388199045844,2.7548,-1.5457368013017867,82.7,-473.71249155510765,556.4124915551076
39,4.746580311370744,12.561624348278887,17.308204659649633,0.7257612557334511,0.2742387442665488,26.039731139061253,26.194174824366588,2.7548,-1.5650760397264005,82.7,-473.8185939292906,556.5185939292907
40,4.952900334750076,13.344370824863523,18.2972711596136,0.7293093439155944,0.27069065608440546,26.048064638501668,33.33569290260197,2.7548,-1.5574315880631706,82.7,-473.56657583410225,556.2665758341022
