12000	410868.0671	6093.964398
500	329602.7851	6008.295761
480	334336.7176	7857.353834
460	331928.9731	11496.34917
440	340314.4993	5967.94055
420	333115.106	4863.672623
400	335288.2428	5561.688222
380	328904.6719	7150.459631
360	329364.2935	8678.950129
340	333399.5179	5974.727633
320	331296.484	7151.143446
300	332327.9371	6308.26775
280	332090.6024	9037.367102
260	332406.984	10010.28932
240	325060.2716	6612.476178
220	324231.5003	7403.952933
200	319264.6763	6160.549946
180	316260.258	6984.742606
160	292388.4739	7526.103455
140	253275.9498	7314.064454
120	167566.6479	6769.022877
100	138416.5677	5783.446371
80	223861.7784	4227.806505
60	279017.6835	8813.950062
40	294866.3753	10699.42617
20	311762.6035	7070.351812
0	317148.3642	9002.922304
-20	318183.3711	6920.813486
-40	322127.396	2933.912855
-60	323295.3091	7245.385181
-80	328310.0459	3477.545976
-100	325475.4693	6143.824444
-120	328039.3054	7178.330869
-140	327998.5566	4560.777163
-160	327814.8912	3418.851456
-180	330432.8882	10021.53606
-200	335112.2868	10346.47638
-220	330707.5078	9805.521225
-240	332639.565	15979.96374
-260	325496.5924	4842.482769
-280	328072.5333	8203.913804
-300	334077.5249	4722.768981
-320	333560.1277	7702.792926
-340	329170.2186	10969.71649
-360	334838.8776	8686.883469
-380	330950.9766	10154.67327
-400	327964.4503	9951.175263
-420	325621.5625	8300.32884
-440	336581.4846	10248.72521
-460	329291.4607	6815.834356
-480	330668.1191	5130.273945
-500	327828.0955	11039.94311
-520	326220.0923	9708.758379
-540	322795.3796	5609.406096
-560	326238.3528	6233.735419
-580	323424.5996	9184.720674
-600	326429.875	6884.394721
-620	317898.6386	11181.41427
-640	308257.6374	4524.272316
-660	296669.4945	7617.369477
-680	259112.4687	6075.031479
-700	198029.1903	6542.799154
-720	56616.98207	7585.51567
-740	28264.56321	7596.162723
-760	177020.2261	6620.9155
-780	269373.4858	5846.371646
-800	292842.026	11236.04225
-820	307619.186	12637.54906
-840	320922.19	6798.255045
-860	322842.6453	5950.222194
-880	321256.1302	7445.151256
-900	330856.5623	6815.870322
-920	330663.0297	10690.58261
-940	331398.784	3784.801127
-960	336617.5958	5946.101818
-980	332533.8169	6721.292937
-1000	327261.4214	4837.189704
-1020	330591.3832	10757.90032
-1040	331803.5092	8885.419543
-1060	344528.795	7702.990443
-1080	333990.6726	7270.551457
-1100	331472.3007	4258.051329
-1120	332760.2631	8140.90983
-1140	326995.8294	13554.35223
-1160	333775.7354	9729.826432
-1180	331161.0721	10209.60846
-1200	333710.6647	11871.51145
-1220	336994.2229	5381.79929
